trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
70,False,"{'a': 0.2, 'e': 0.5999999999999996}",25,0,-84.42306099260415,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 2}",1
71,False,"{'a': 0.2, 'e': 0.5949999999999996}",20,13,-23.407189823635346,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 0}",1
72,False,"{'a': 0.2, 'e': 0.5899999999999996}",25,0,-31.703777516901066,"{0: 19, 1: 4, 2: 1, 3: 1, 4: 0}",0
73,False,"{'a': 0.2, 'e': 0.5849999999999996}",20,2,-48.87679358327727,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 0}",1
74,False,"{'a': 0.2, 'e': 0.5799999999999996}",20,0,-23.273356994323862,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
75,False,"{'a': 0.2, 'e': 0.5749999999999996}",25,0,-76.00896240378549,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
76,False,"{'a': 0.2, 'e': 0.5699999999999996}",20,0,-71.93147901200295,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
77,False,"{'a': 0.2, 'e': 0.5649999999999996}",20,0,-106.93526904195777,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
78,False,"{'a': 0.2, 'e': 0.5599999999999996}",35,13,-56.180431669980436,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
79,False,"{'a': 0.2, 'e': 0.5549999999999996}",20,0,-129.74882332060724,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
80,False,"{'a': 0.2, 'e': 0.5499999999999996}",20,0,-38.985064450550205,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
81,False,"{'a': 0.2, 'e': 0.5449999999999996}",20,12,-8.799935401162474,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
82,False,"{'a': 0.2, 'e': 0.5399999999999996}",20,0,-27.522635438958606,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
83,False,"{'a': 0.2, 'e': 0.5349999999999996}",25,0,3.8023632504955676,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
84,False,"{'a': 0.2, 'e': 0.5299999999999996}",20,8,2.9380291220302963,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
85,False,"{'a': 0.2, 'e': 0.5249999999999996}",25,0,16.000296398424645,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
86,False,"{'a': 0.2, 'e': 0.5199999999999996}",25,0,-121.76742432731163,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
87,False,"{'a': 0.2, 'e': 0.5149999999999996}",20,0,-28.687662548294917,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
88,False,"{'a': 0.2, 'e': 0.5099999999999996}",20,0,-141.64919580601918,"{0: 10, 1: 1, 2: 5, 3: 3, 4: 1}",0
89,False,"{'a': 0.2, 'e': 0.5049999999999996}",25,0,-8.76795100684889,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
90,False,"{'a': 0.2, 'e': 0.49999999999999956}",25,9,-46.66296065806965,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 1}",1
91,False,"{'a': 0.2, 'e': 0.49499999999999955}",20,0,-17.749804989684655,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
92,False,"{'a': 0.2, 'e': 0.48999999999999955}",20,5,-21.379377331106078,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
93,False,"{'a': 0.2, 'e': 0.48499999999999954}",30,0,-0.08927319649484677,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
94,False,"{'a': 0.2, 'e': 0.47999999999999954}",30,0,-99.47963686268193,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
95,False,"{'a': 0.2, 'e': 0.47499999999999953}",35,21,7.423063273492211,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
96,False,"{'a': 0.2, 'e': 0.46999999999999953}",20,4,-14.762397634183012,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
97,False,"{'a': 0.2, 'e': 0.4649999999999995}",30,8,-7.235098194541377,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 0}",1
98,False,"{'a': 0.2, 'e': 0.4599999999999995}",25,0,-41.41956644285214,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
99,False,"{'a': 0.2, 'e': 0.4549999999999995}",25,0,-37.923193146875164,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
100,False,"{'a': 0.2, 'e': 0.4499999999999995}",30,6,-48.31975977744806,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 1}",1
101,False,"{'a': 0.2, 'e': 0.4449999999999995}",25,11,22.528486569991433,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.2, 'e': 0.4399999999999995}",25,11,-0.9584923250248132,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
103,False,"{'a': 0.2, 'e': 0.4349999999999995}",20,8,-25.424692250080966,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
104,False,"{'a': 0.2, 'e': 0.4299999999999995}",25,11,13.153164076206675,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
105,False,"{'a': 0.2, 'e': 0.4249999999999995}",25,8,29.57880625715169,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.2, 'e': 0.4199999999999995}",20,8,8.92567869997418,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
107,False,"{'a': 0.2, 'e': 0.4149999999999995}",20,12,11.734802308863536,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.2, 'e': 0.4099999999999995}",20,0,-22.28316057362183,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
109,False,"{'a': 0.2, 'e': 0.40499999999999947}",25,0,-40.69006944288987,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
110,False,"{'a': 0.2, 'e': 0.39999999999999947}",30,16,-68.09654589973405,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
111,False,"{'a': 0.2, 'e': 0.39499999999999946}",30,12,-7.496064080369333,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
